ID;Experiment Run End;Parent Model Type;Model Type;Index ID;Index Name;Study Period Length;Test Set Size;Days Test Set;Constituent Number;Average Cross Section Size;Test Set Start Date;Test Set End Date;Total Accuracy;Top-k Accuracy Scores;Top-k Mean Daily Return;Top-k Mean Daily Excess Return;Top-k Annualized Excess Return;Top-k Annualized Return;Top-k Annualized Sharpe;Top-k Annualized Sortino;Model Configs;Total Epochs;Period Range;Study Period Start Date;Study Period End Date
1;2020-01-23T00:27:25.779921;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;977;7706;249;31;31;14.07.1999;03.07.2000;0.515442512;"{""5"": 0.5389584174404521, ""10"": 0.5180189249043688, ""50"": 0.515442512328056, ""100"": 0.515442512328056, ""150"": 0.515442512328056, ""200"": 0.515442512328056, ""250"": 0.515442512328056}";"{""5"": 0.0010928068622811714, ""10"": 0.0005132703183740769, ""50"": 2.8814508814564143e-20, ""100"": 2.8814508814564143e-20, ""150"": 2.8814508814564143e-20, ""200"": 2.8814508814564143e-20, ""250"": 2.8814508814564143e-20}";"{""5"": 0.0008898908621295622, ""10"": 0.0003103585498504883, ""50"": -0.00020291027229767802, ""100"": -0.00020291027229767802, ""150"": -0.00020291027229767802, ""200"": -0.00020291027229767802, ""250"": -0.00020291027229767802}";"{""5"": 0.24903816359977116, ""10"": 0.08066608851469037, ""50"": -0.049467300611615195, ""100"": -0.049467300611615195, ""150"": -0.049467300611615195, ""200"": -0.049467300611615195, ""250"": -0.049467300611615195}";"{""5"": 0.3139692866850545, ""10"": 0.1368765799898941, ""50"": 0.0, ""100"": 0.0, ""150"": 0.0, ""200"": 0.0, ""250"": 0.0}";"{""5"": 0.49143690700410836, ""10"": 0.18349864586755754, ""50"": -0.1255760909278577, ""100"": -0.1255760909278577, ""150"": -0.1255760909278577, ""200"": -0.1255760909278577, ""250"": -0.1255760909278577}";"{""5"": 0.749292291897763, ""10"": 0.27300225568694286, ""50"": -0.1842013530919107, ""100"": -0.1842013530919107, ""150"": -0.1842013530919107, ""200"": -0.1842013530919107, ""250"": -0.1842013530919107}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-6000, -5001);13.08.1996;03.07.2000
1;2020-01-23T00:27:26.643132;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;977;7706;249;31;31;14.07.1999;03.07.2000;0.518556969;"{""5"": 0.5333064190553088, ""10"": 0.5208375276827059, ""50"": 0.5185569685958993, ""100"": 0.5185569685958993, ""150"": 0.5185569685958993, ""200"": 0.5185569685958993, ""250"": 0.5185569685958993}";"{""5"": 0.0014078228268552624, ""10"": 0.0005982965450797631, ""50"": 2.8814508814564143e-20, ""100"": 2.8814508814564143e-20, ""150"": 2.8814508814564143e-20, ""200"": 2.8814508814564143e-20, ""250"": 2.8814508814564143e-20}";"{""5"": 0.0012049068267036536, ""10"": 0.00039538477655617454, ""50"": -0.00020291027229767802, ""100"": -0.00020291027229767802, ""150"": -0.00020291027229767802, ""200"": -0.00020291027229767802, ""250"": -0.00020291027229767802}";"{""5"": 0.3512706571072939, ""10"": 0.10387493524815428, ""50"": -0.049467300611615195, ""100"": -0.049467300611615195, ""150"": -0.049467300611615195, ""200"": -0.049467300611615195, ""250"": -0.049467300611615195}";"{""5"": 0.421493661889625, ""10"": 0.16128762292473708, ""50"": 0.0, ""100"": 0.0, ""150"": 0.0, ""200"": 0.0, ""250"": 0.0}";"{""5"": 0.6664964661245466, ""10"": 0.23210402787769024, ""50"": -0.1255760909278577, ""100"": -0.1255760909278577, ""150"": -0.1255760909278577, ""200"": -0.1255760909278577, ""250"": -0.1255760909278577}";"{""5"": 1.0427603585820981, ""10"": 0.33713349086381716, ""50"": -0.1842013530919107, ""100"": -0.1842013530919107, ""150"": -0.1842013530919107, ""200"": -0.1842013530919107, ""250"": -0.1842013530919107}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-6000, -5001);13.08.1996;03.07.2000
1;2020-01-23T00:27:40.221764;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;984;7483;248;31;30;04.07.2000;25.06.2001;0.504209542;"{""5"": 0.5077288941736029, ""10"": 0.4999000599640216}";"{""5"": 0.0006512707780397433, ""10"": 0.00021666125104514538}";"{""5"": 0.0004556404953050735, ""10"": 2.1020457784224453e-05}";"{""5"": 0.12062232764493674, ""10"": 0.005268891256823505}";"{""5"": 0.17675976355430878, ""10"": 0.055652908208438046}";"{""5"": 0.2964738556721417, ""10"": 0.014163784957017454}";"{""5"": 0.4319611119759737, ""10"": 0.02072435808554708}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5750, -4751);01.08.1997;25.06.2001
1;2020-01-23T00:27:40.571984;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;984;7483;248;31;30;04.07.2000;25.06.2001;0.508485901;"{""5"": 0.53824811732065, ""10"": 0.5134919048570857}";"{""5"": 0.0013455927375316896, ""10"": 0.0008954470396975798}";"{""5"": 0.00114996245479702, ""10"": 0.0006998062464366589}";"{""5"": 0.3328579063277457, ""10"": 0.1911156322791565}";"{""5"": 0.3995798154217971, ""10"": 0.25077278906726463}";"{""5"": 0.7061172780859819, ""10"": 0.4586062686877677}";"{""5"": 0.996628562905362, ""10"": 0.6682446396105441}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5750, -4751);01.08.1997;25.06.2001
1;2020-01-23T00:27:40.918056;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;984;7483;248;31;30;04.07.2000;25.06.2001;0.507951356;"{""5"": 0.5116924296472454, ""10"": 0.5080951429142514}";"{""5"": 0.0008796994029963384, ""10"": 0.0005934454400127044}";"{""5"": 0.0006840691202616685, ""10"": 0.00039780464675178345}";"{""5"": 0.18644188192377298, ""10"": 0.1045426808995471}";"{""5"": 0.24586264005610037, ""10"": 0.15988093223581745}";"{""5"": 0.4270809220534018, ""10"": 0.26414887998835335}";"{""5"": 0.6207875175355196, ""10"": 0.38533827752310734}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-5750, -4751);01.08.1997;25.06.2001
1;2020-01-23T00:27:53.740819;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;992;7471;249;31;30;26.06.2001;19.06.2002;0.516530585;"{""5"": 0.5154556403050984, ""10"": 0.5219835374422807}";"{""5"": 0.0006486538251437602, ""10"": 0.0009463132011789481}";"{""5"": 0.0004576137454452493, ""10"": 0.0007553166991067847}";"{""5"": 0.1211750286239146, ""10"": 0.20774851845243236}";"{""5"": 0.17599063386628266, ""10"": 0.26676503249201744}";"{""5"": 0.26686992388808284, ""10"": 0.4688767867759144}";"{""5"": 0.35081326291236076, ""10"": 0.64506608851521}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5500, -4501);22.07.1998;19.06.2002
1;2020-01-23T00:27:54.087879;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;992;7471;249;31;30;26.06.2001;19.06.2002;0.515459778;"{""5"": 0.516258530710558, ""10"": 0.5187713310580204}";"{""5"": 0.0009476841945072458, ""10"": 0.0007104537176416912}";"{""5"": 0.0007566441148087349, ""10"": 0.0005194572155695279}";"{""5"": 0.20814907818398232, ""10"": 0.13863546630143841}";"{""5"": 0.2671988775889296, ""10"": 0.19428820816675585}";"{""5"": 0.42733032256983644, ""10"": 0.3172321849629739}";"{""5"": 0.5968279081909733, ""10"": 0.4364451809543203}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5500, -4501);22.07.1998;19.06.2002
1;2020-01-23T00:27:54.370124;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;992;7471;249;31;30;26.06.2001;19.06.2002;0.517065988;"{""5"": 0.5198715375351265, ""10"": 0.5213812487452318}";"{""5"": 0.0006860022562960127, ""10"": 0.0008842744234581695}";"{""5"": 0.0004949621765975021, ""10"": 0.0006932779213860063}";"{""5"": 0.13168755568732537, ""10"": 0.1891745712199795}";"{""5"": 0.18701501617717264, ""10"": 0.2472871599117259}";"{""5"": 0.2896139497691398, ""10"": 0.4262085736877549}";"{""5"": 0.37838086771649604, ""10"": 0.581143997341164}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-5500, -4501);22.07.1998;19.06.2002
1;2020-01-23T00:28:07.307735;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;20.06.2002;12.06.2003;0.504704301;"{""5"": 0.5092741935483871, ""10"": 0.50625}";"{""5"": 0.0006851187696123571, ""10"": 0.00031151121094763836}";"{""5"": 0.0005168647514036328, ""10"": 0.00014325719273891412}";"{""5"": 0.1378981194236557, ""10"": 0.03646069688087383}";"{""5"": 0.18675304671496895, ""10"": 0.08097744700150811}";"{""5"": 0.19811274471522738, ""10"": 0.0571717418667803}";"{""5"": 0.3232885172482619, ""10"": 0.08861444578067336}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5250, -4251);14.07.1999;12.06.2003
1;2020-01-23T00:28:07.588994;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;20.06.2002;12.06.2003;0.490725806;"{""5"": 0.5032258064516129, ""10"": 0.49112903225806454}";"{""5"": 0.0006004159857755875, ""10"": 0.0002710840663493282}";"{""5"": 0.0004321619675668631, ""10"": 0.00010283004814060395}";"{""5"": 0.11406685494479363, ""10"": 0.026039443917278637}";"{""5"": 0.16190273726191684, ""10"": 0.07011041252482753}";"{""5"": 0.15563774026466654, ""10"": 0.040086329071384874}";"{""5"": 0.26382204277112836, ""10"": 0.06415298462733643}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5250, -4251);14.07.1999;12.06.2003
1;2020-01-23T00:28:07.936065;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;20.06.2002;12.06.2003;0.503360215;"{""5"": 0.510483870967742, ""10"": 0.49858870967741936}";"{""5"": 0.0008789833970564896, ""10"": 0.00040238821473691645}";"{""5"": 0.0007107293788477651, ""10"": 0.0002341341965281921}";"{""5"": 0.19437045728727353, ""10"": 0.06027329233266032}";"{""5"": 0.24563984464763955, ""10"": 0.1058085861898106}";"{""5"": 0.2669319665295353, ""10"": 0.09152570036490118}";"{""5"": 0.4281644738647969, ""10"": 0.14620277052977254}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-5250, -4251);14.07.1999;12.06.2003
1;2020-01-23T00:28:20.926007;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;993;7439;248;30;30;13.06.2003;03.06.2004;0.509745934;"{""5"": 0.5191609519967729, ""10"": 0.5146198830409356}";"{""5"": 0.0003187293124377797, ""10"": 0.00021535597115875376}";"{""5"": 0.00015707704038678714, ""10"": 5.370761147996691e-05}";"{""5"": 0.04004728271621594, ""10"": 0.0135170831015341}";"{""5"": 0.08292924368491539, ""10"": 0.0553085581511954}";"{""5"": 0.12476012364103103, ""10"": 0.04371423074805944}";"{""5"": 0.18457657966965202, ""10"": 0.06380379936222796}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5000, -4001);04.07.2000;03.06.2004
1;2020-01-23T00:28:21.208251;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;993;7439;248;30;30;13.06.2003;03.06.2004;0.500067213;"{""5"": 0.5062525211778943, ""10"": 0.5033272837265578}";"{""5"": 0.0001723601176783114, ""10"": -0.0001592562309852954}";"{""5"": 1.0707845627318751e-05, ""10"": -0.00032090459066408226}";"{""5"": 0.002680533296828491, ""10"": -0.07710427318276081}";"{""5"": 0.04402800764313142, ""10"": -0.03903493977714212}";"{""5"": 0.008193823129846713, ""10"": -0.25933550375233555}";"{""5"": 0.012123337669268902, ""10"": -0.3732334948366526}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-5000, -4001);04.07.2000;03.06.2004
1;2020-01-23T00:28:21.543354;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;993;7439;248;30;30;13.06.2003;03.06.2004;0.506788547;"{""5"": 0.5151270673658733, ""10"": 0.504738858640855}";"{""5"": 0.00032841493856421584, ""10"": -3.3668634586892118e-06}";"{""5"": 0.0001667626665132231, ""10"": -0.00016501522313747615}";"{""5"": 0.042568302772238775, ""10"": -0.04041771587115128}";"{""5"": 0.08555378265718727, ""10"": -0.0008413631370279839}";"{""5"": 0.1294028096797511, ""10"": -0.13298772666743822}";"{""5"": 0.18888708619742384, ""10"": -0.19305059269542138}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-5000, -4001);04.07.2000;03.06.2004
1;2020-01-23T00:28:35.590387;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;04.06.2004;24.05.2005;0.502551706;"{""5"": 0.5126760563380282, ""10"": 0.5114780507450665}";"{""5"": 0.00032279887855969516, ""10"": 0.00022935840546698893}";"{""5"": 0.00017369876016557512, ""10"": 8.026704363229566e-05}";"{""5"": 0.04437740071081864, ""10"": 0.020268630238750918}";"{""5"": 0.08403121372558409, ""10"": 0.059008429772002824}";"{""5"": 0.21172594828396504, ""10"": 0.10047144371107034}";"{""5"": 0.2980302155915343, ""10"": 0.14757339289010257}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-4750, -3751);26.06.2001;24.05.2005
1;2020-01-23T00:28:35.870649;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;04.06.2004;24.05.2005;0.508729519;"{""5"": 0.5070422535211268, ""10"": 0.5080547724526782}";"{""5"": 0.00013643762428216055, ""10"": 3.946762315414237e-05}";"{""5"": -1.2662494111959524e-05, ""10"": -0.00010962373868055087}";"{""5"": -0.003160638204013244, ""10"": -0.027035261031194358}";"{""5"": 0.034695395336790114, ""10"": 0.009915547562104221}";"{""5"": -0.016007510555951742, ""10"": -0.13618848774948747}";"{""5"": -0.023879600095544136, ""10"": -0.19522952067894214}";"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}";;(-4750, -3751);26.06.2001;24.05.2005
1;2020-01-23T00:28:36.220685;tree_based;WeightedEnsemble(RandomForestClassifier, ExtraTreesClassifier);150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;04.06.2004;24.05.2005;0.508460919;"{""5"": 0.5086519114688128, ""10"": 0.5128876359242851}";"{""5"": 0.00024369537448441905, ""10"": 0.00022299025096433168}";"{""5"": 9.459525609029898e-05, ""10"": 7.38988891296384e-05}";"{""5"": 0.023929519423252277, ""10"": 0.01864574046232259}";"{""5"": 0.0628100822936033, ""10"": 0.05732416944276797}";"{""5"": 0.11602351530714032, ""10"": 0.09265513772203746}";"{""5"": 0.1774233661166953, ""10"": 0.13462229139003973}";"[{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 500, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}, {""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""auto"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_impurity_split"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 200, ""n_jobs"": -1, ""oob_score"": true, ""random_state"": null, ""verbose"": 1, ""warm_start"": true}]";;(-4750, -3751);26.06.2001;24.05.2005
2;2020-01-23T00:29:26.063496;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;977;6494;241;27;27;13.08.1996;31.07.1997;0.50985527;"{""5"": 0.5173133015632629, ""10"": 0.5100894570350647}";"{""5"": 0.0006108852309436081, ""10"": 0.0004629661469697086}";"{""5"": 0.0003840794095017736, ""10"": 0.00023611608994561462}";"{""5"": 0.10076062428969812, ""10"": 0.060798636111981}";"{""5"": 0.1649459360643215, ""10"": 0.12267558639002218}";"{""5"": 0.32598128676521887, ""10"": 0.21263492231331427}";"{""5"": 0.48016778173109553, ""10"": 0.32155138266915134}";"{""data"": {""columns"": [""stand_d_return"", ""ind_mom_ratio""], ""sequence_length"": 241, ""train_test_split"": 0.75, ""normalize"": true}, ""training"": {""epochs"": 10, ""batch_size"": 64, ""early_stopping_patience"": 3}, ""model"": {""loss"": ""binary_crossentropy"", ""optimizer"": ""rmsprop"", ""optimizer_params"": {}, ""metrics"": [""accuracy""], ""save_dir"": ""saved_models"", ""layers"": [{""type"": ""lstm"", ""params"": {""units"": 20, ""dropout"": 0.1, ""recurrent_dropout"": 0.0, ""kernel_regularizer"": ""l2"", ""input_shape"": [240, 2], ""return_sequences"": false}}, {""type"": ""dense"", ""params"": {""units"": 1, ""activation"": ""sigmoid""}}]}, ""RandomForestClassifier"": {""n_estimators"": 500, ""max_depth"": 20, ""n_jobs"": -1, ""oob_score"": true, ""warm_start"": true, ""verbose"": 1}, ""GradientBoostingClassifier"": {""n_estimators"": 15, ""max_depth"": 5, ""warm_start"": true}, ""AdaBoostClassifier"": {""n_estimators"": 200, ""base_estimator"": ""DecisionTreeClassifier"", ""base_estimator__max_depth"": 10}, ""ExtraTreesClassifier"": {""n_estimators"": 200, ""max_depth"": 20, ""warm_start"": true, ""oob_score"": true, ""bootstrap"": true, ""n_jobs"": -1}, ""model_hierarchy"": {""tree_based"": [""AdaBoostClassifier"", ""ExtraTreesClassifier"", ""GradientBoostingClassifier"", ""RandomForestClassifier""], ""deep_learning"": [""RNN"", ""LSTM""]}}";;(-6750, -5751);14.09.1993;31.07.1997
